11.80,9.41,12.36
15.29,8.82,11.83
18.96,8.23,11.44
13.23,7.81,11.05
26.53,8.03,11.74
45.75,8.50,13.32
49.68,9.01,15.04
42.01,9.48,16.41
57.65,10.43,18.75
67.88,11.33,21.33
64.65,12.31,23.81
69.73,13.65,26.73
68.14,14.72,29.27
64.13,15.68,31.49
87.11,17.68,35.44
93.77,19.38,39.21
80.41,20.36,41.73
57.54,20.92,42.94
58.98,21.77,44.48
70.26,22.99,46.72
70.11,23.94,48.58
60.31,24.45,49.66
31.30,24.12,48.85
17.83,23.49,47.33
17.16,23.24,46.19
16.57,22.63,44.70
9.48,21.13,42.13
